time,open,high,low,close,Volume
2026-05-11T04:49:00-05:00,29359,29359.25,29351.75,29353.5,149
2026-05-11T04:50:00-05:00,29352.75,29353.75,29348,29350.5,173
2026-05-11T04:51:00-05:00,29349.5,29350.25,29343,29350.25,171
2026-05-11T04:52:00-05:00,29349.5,29352.5,29348,29349.75,63
2026-05-11T04:53:00-05:00,29349.5,29350.75,29340.75,29341.75,54
2026-05-11T04:54:00-05:00,29341.75,29342.25,29332.5,29338,223
2026-05-11T04:55:00-05:00,29337.25,29340.5,29319.25,29327.5,265
2026-05-11T04:56:00-05:00,29328.5,29331.25,29325.5,29331,101
2026-05-11T04:57:00-05:00,29331,29334.5,29331,29331.75,104
2026-05-11T04:58:00-05:00,29331.25,29331.25,29317.25,29317.5,185
2026-05-11T04:59:00-05:00,29317.5,29320.5,29315,29315.5,102
2026-05-11T05:00:00-05:00,29315.25,29328.25,29314,29328,138
2026-05-11T05:01:00-05:00,29326.75,29333.5,29326.25,29330.5,71
2026-05-11T05:02:00-05:00,29330.75,29330.75,29321,29322,76
2026-05-11T05:03:00-05:00,29322.5,29325,29315.5,29316.75,76
2026-05-11T05:04:00-05:00,29316.75,29320.5,29312.25,29313.75,142
2026-05-11T05:05:00-05:00,29314.25,29317.25,29310.75,29313.5,105
2026-05-11T05:06:00-05:00,29313,29314.75,29309.75,29312.5,70
2026-05-11T05:07:00-05:00,29312,29317.75,29311.5,29316.75,88
2026-05-11T05:08:00-05:00,29317,29321.25,29316,29321.25,95
2026-05-11T05:09:00-05:00,29321,29322.25,29315,29319.25,69
2026-05-11T05:10:00-05:00,29318.5,29325.75,29317.5,29322.5,100
